,runID,module,name,vectime,vecvalue,beaconInterval,breakRanksSafetyDistance,controller,headway,leaderHeadway,leaderSpeed,maxSpeed,minSpeed,nCars,nLanes,packetSize,platoonSize,ploegH,priority,sController,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset
0,BreakRanksNoGui-585-20240711-12:41:14-287116,Highway.node[4].appl,speed,[ 1.11  1.21  1.31  1.41  1.51  1.61  1.71  1.81  1.91  2.01  2.11  2.21  2.31  2.41  2.51  2.61  2.71  2.81  2.91  3.01  3.11  3.21  3.31  3.41  3.51  3.61  3.71  3.81  3.91  4.01  4.11  4.21  4.31  4.41  4.51  4.61  4.71  4.81  4.91  5.01  5.11  5.21  5.31  5.41  5.51  5.61  5.71  5.81  5.91  6.01  6.11  6.21  6.31  6.41  6.51  6.61  6.71  6.81  6.91  7.01  7.11  7.21  7.31  7.41  7.51  7.61  7.71  7.81  7.91  8.01  8.11  8.21  8.31  8.41  8.51  8.61  8.71  8.81  8.91  9.01  9.11  9.21  9.31  9.41  9.51  9.61  9.71  9.81  9.91 10.01 10.11 10.21 10.31 10.41 10.51 10.61 10.71 10.81 10.91 11.01 11.11 11.21 11.31 11.41 11.51 11.61 11.71 11.81 11.91 12.01 12.11 12.21 12.31 12.41 12.51 12.61 12.71 12.81 12.91 13.01 13.11 13.21 13.31 13.41 13.51 13.61 13.71 13.81 13.91 14.01 14.11 14.21 14.31 14.41 14.51 14.61 14.71 14.81 14.91 15.01 15.11 15.21 15.31 15.41 15.51 15.61 15.71 15.81 15.91 16.01 16.11 16.21 16.31 16.41 16.51 16.61 16.71 16.81 16.91 17.01 17.11 17.21 17.31 17.41 17.51 17.61 17.71 17.81 17.91 18.01 18.11 18.21 18.31 18.41 18.51 18.61 18.71 18.81 18.91 19.01 19.11 19.21 19.31 19.41 19.51 19.61 19.71 19.81 19.91 20.01 20.11 20.21 20.31 20.41 20.51 20.61 20.71 20.81 20.91 21.01 21.11 21.21 21.31 21.41 21.51 21.61 21.71 21.81 21.91 22.01 22.11 22.21 22.31 22.41 22.51 22.61 22.71 22.81 22.91 23.01 23.11 23.21 23.31 23.41 23.51 23.61 23.71 23.81 23.91 24.01 24.11 24.21 24.31 24.41 24.51 24.61 24.71 24.81 24.91 25.01 25.11 25.21 25.31 25.41 25.51 25.61 25.71 25.81 25.91 26.01 26.11 26.21 26.31 26.41 26.51 26.61 26.71 26.81 26.91 27.01 27.11 27.21 27.31 27.41 27.51 27.61 27.71 27.81 27.91 28.01 28.11 28.21 28.31 28.41 28.51 28.61 28.71 28.81 28.91 29.01 29.11 29.21 29.31 29.41 29.51 29.61 29.71 29.81 29.91 30.01 30.11 30.21 30.31 30.41 30.51 30.61 30.71 30.81 30.91 31.01 31.11 31.21 31.31 31.41 31.51 31.61 31.71 31.81 31.91 32.01 32.11 32.21 32.31 32.41 32.51 32.61 32.71 32.81 32.91 33.01 33.11 33.21 33.31 33.41 33.51 33.61 33.71 33.81 33.91 34.01 34.11 34.21 34.31 34.41 34.51 34.61 34.71 34.81 34.91 35.01 35.11 35.21 35.31 35.41 35.51 35.61 35.71 35.81 35.91 36.01 36.11 36.21 36.31 36.41 36.51 36.61 36.71 36.81 36.91 37.01 37.11 37.21 37.31 37.41 37.51 37.61 37.71 37.81 37.91 38.01 38.11 38.21 38.31 38.41 38.51 38.61 38.71 38.81 38.91 39.01 39.11 39.21 39.31 39.41 39.51 39.61 39.71 39.81 39.91 40.01 40.11 40.21 40.31 40.41 40.51 40.61 40.71 40.81 40.91 41.01 41.11 41.21 41.31 41.41 41.51 41.61 41.71 41.81 41.91 42.01 42.11 42.21 42.31 42.41 42.51 42.61 42.71 42.81 42.91 43.01 43.11 43.21 43.31 43.41 43.51 43.61 43.71 43.81 43.91 44.01 44.11 44.21 44.31 44.41 44.51 44.61 44.71 44.81 44.91 45.01 45.11 45.21 45.31 45.41 45.51 45.61 45.71 45.81 45.91 46.01 46.11 46.21 46.31 46.41 46.51 46.61 46.71 46.81 46.91 47.01 47.11 47.21 47.31 47.41 47.51 47.61 47.71 47.81 47.91 48.01 48.11 48.21 48.31 48.41 48.51 48.61 48.71 48.81 48.91 49.01 49.11 49.21 49.31 49.41 49.51 49.61 49.71 49.81 49.91 50.01 50.11 50.21 50.31 50.41 50.51 50.61 50.71 50.81 50.91 51.01 51.11 51.21 51.31 51.41 51.51 51.61 51.71 51.81 51.91 52.01 52.11 52.21 52.31 52.41 52.51 52.61 52.71 52.81 52.91 53.01 53.11 53.21 53.31 53.41 53.51 53.61 53.71 53.81 53.91 54.01 54.11 54.21 54.31 54.41 54.51 54.61 54.71 54.81 54.91 55.01 55.11 55.21 55.31 55.41 55.51 55.61 55.71 55.81 55.91 56.01 56.11 56.21 56.31 56.41 56.51 56.61 56.71 56.81 56.91 57.01 57.11 57.21 57.31 57.41 57.51 57.61 57.71 57.81 57.91 58.01 58.11 58.21 58.31 58.41 58.51 58.61 58.71 58.81 58.91 59.01 59.11 59.21 59.31 59.41 59.51 59.61 59.71 59.81 59.91 60.01 60.11 60.21 60.31 60.41 60.51 60.61 60.71 60.81 60.91 61.01 61.11 61.21 61.31 61.41 61.51 61.61 61.71 61.81 61.91 62.01 62.11 62.21 62.31 62.41 62.51 62.61 62.71 62.81 62.91 63.01 63.11 63.21 63.31 63.41 63.51 63.61 63.71 63.81 63.91 64.01 64.11 64.21 64.31 64.41 64.51 64.61 64.71 64.81 64.91 65.01 65.11 65.21 65.31 65.41 65.51 65.61 65.71 65.81 65.91 66.01 66.11 66.21 66.31 66.41 66.51 66.61 66.71 66.81 66.91 67.01 67.11 67.21 67.31 67.41 67.51 67.61 67.71 67.81 67.91 68.01 68.11 68.21 68.31 68.41 68.51 68.61 68.71 68.81 68.91 69.01 69.11 69.21 69.31 69.41 69.51 69.61 69.71 69.81 69.91 70.01 70.11 70.21 70.31 70.41 70.51 70.61 70.71 70.81 70.91 71.01 71.11 71.21 71.31 71.41 71.51 71.61 71.71 71.81 71.91 72.01 72.11 72.21 72.31 72.41 72.51 72.61 72.71 72.81 72.91 73.01 73.11 73.21 73.31 73.41 73.51 73.61 73.71 73.81 73.91 74.01 74.11 74.21 74.31 74.41 74.51 74.61 74.71 74.81 74.91 75.01 75.11 75.21 75.31 75.41 75.51 75.61 75.71 75.81 75.91 76.01 76.11 76.21 76.31 76.41 76.51 76.61 76.71 76.81 76.91 77.01 77.11 77.21 77.31 77.41 77.51 77.61 77.71 77.81 77.91 78.01 78.11 78.21 78.31 78.41 78.51 78.61 78.71 78.81 78.91 79.01 79.11 79.21 79.31 79.41 79.51 79.61 79.71 79.81 79.91 80.01 80.11 80.21 80.31 80.41 80.51 80.61 80.71 80.81 80.91 81.01 81.11 81.21 81.31 81.41 81.51 81.61 81.71 81.81 81.91 82.01 82.11 82.21 82.31 82.41 82.51 82.61 82.71 82.81 82.91 83.01 83.11 83.21 83.31 83.41 83.51 83.61 83.71 83.81 83.91 84.01 84.11 84.21 84.31 84.41 84.51 84.61 84.71 84.81 84.91 85.01 85.11 85.21 85.31 85.41 85.51 85.61 85.71 85.81 85.91 86.01 86.11 86.21 86.31 86.41 86.51 86.61 86.71 86.81 86.91 87.01 87.11 87.21 87.31 87.41 87.51 87.61 87.71 87.81 87.91 88.01 88.11 88.21 88.31 88.41 88.51 88.61 88.71 88.81 88.91 89.01 89.11 89.21 89.31 89.41 89.51 89.61 89.71 89.81 89.91 90.01 90.11 90.21 90.31 90.41 90.51 90.61 90.71 90.81 90.91 91.01 91.11 91.21 91.31 91.41 91.51 91.61 91.71 91.81 91.91 92.01 92.11 92.21 92.31 92.41 92.51 92.61 92.71 92.81 92.91 93.01 93.11 93.21 93.31 93.41 93.51 93.61 93.71 93.81 93.91 94.01 94.11 94.21 94.31 94.41 94.51 94.61 94.71 94.81 94.91 95.01 95.11 95.21 95.31 95.41 95.51 95.61 95.71 95.81 95.91 96.01 96.11 96.21 96.31 96.41 96.51 96.61 96.71 96.81 96.91 97.01 97.11 97.21 97.31 97.41 97.51 97.61 97.71 97.81 97.91 98.01 98.11 98.21 98.31 98.41 98.51 98.61 98.71 98.81 98.91 99.01 99.11 99.21 99.31 99.41 99.51 99.61 99.71 99.81 99.91],[30.56   30.56   30.56   30.5599 30.5597 30.5595 30.5593 30.559  30.5588 30.5585 30.5582 30.558  30.5577 30.5575 30.5572 30.557  30.5568 30.5567 30.5565 30.5563 30.5562 30.5561 30.556  30.5559 30.5559 30.5558 30.5557 30.5557 30.5557 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5557 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5556 30.5555 30.5555 30.5555 30.5555 30.5555 30.554  30.5489 30.5407 30.53   30.5172 30.5028 30.4872 30.4706 30.4533 30.4355 30.4174 30.3991 30.3807 30.3623 30.3441 30.326  30.3082 30.2907 30.2734 30.2566 30.2401 30.224  30.2083 30.1931 30.1782 30.1638 30.1498 30.1363 30.1232 30.1105 30.0982 30.0864 30.0749 30.0639 30.0533 30.0431 30.0333 30.0238 30.0148 30.0061 29.9977 29.9898 29.9821 29.9749 29.9679 29.9613 29.955  29.949  29.9433 29.9379 29.9329 29.928  29.9235 29.9193 29.9153 29.9115 29.9081 29.9048 29.9019 29.8991 29.8966 29.8943 29.8922 29.8903 29.8886 29.8872 29.8859 29.8848 29.8839 29.8832 29.8827 29.8823 29.8821 29.8821 29.8822 29.8824 29.8828 29.8834 29.8841 29.8849 29.8859 29.8869 29.8882 29.8895 29.8909 29.8925 29.8941 29.8959 29.8978 29.8997 29.9018 29.9039 29.9062 29.9085 29.9109 29.9134 29.9159 29.9186 29.9213 29.924  29.9269 29.9298 29.9327 29.9357 29.9388 29.9419 29.9451 29.9483 29.9516 29.9549 29.9582 29.9616 29.9651 29.9685 29.972  29.9756 29.9791 29.9827 29.9863 29.99   29.9936 29.9973 30.001  30.0048 30.0085 30.0123 30.016  30.0198 30.0236 30.0274 30.0313 30.0351 30.0389 30.0428 30.0466 30.0505 30.0543 30.0582 30.062  30.0659 30.0697 30.0736 30.0774 30.0813 30.0851 30.089  30.0928 30.0966 30.1004 30.1042 30.108  30.1118 30.1156 30.1194 30.1231 30.1269 30.1306 30.1343 30.138  30.1417 30.1454 30.149  30.1527 30.1563 30.1599 30.1635 30.1671 30.1707 30.1742 30.1777 30.1812 30.1847 30.1882 30.1917 30.1951 30.1985 30.2019 30.2053 30.2086 30.212  30.2153 30.2186 30.2218 30.2251 30.2283 30.2315 30.2347 30.2379 30.241  30.2442 30.2473 30.2503 30.2534 30.2564 30.2594 30.2624 30.2654 30.2683 30.2713 30.2742 30.277  30.2799 30.2827 30.2856 30.2883 30.2911 30.2939 30.2966 30.2993 30.302  30.3046 30.3072 30.3099 30.3125 30.315  30.3176 30.3201 30.3226 30.3251 30.3275 30.33   30.3324 30.3348 30.3372 30.3395 30.3418 30.3442 30.3464 30.3487 30.351  30.3532 30.3554 30.3576 30.3597 30.3619 30.364  30.3661 30.3682 30.3703 30.3723 30.3743 30.3764 30.3783 30.3803 30.3823 30.3842 30.3861 30.388  30.3899 30.3917 30.3936 30.3954 30.3972 30.399  30.4007 30.4025 30.4042 30.4059 30.4076 30.4093 30.411  30.4126 30.4142 30.4158 30.4174 30.419  30.4206 30.4221 30.4237 30.4252 30.4267 30.4281 30.4296 30.4311 30.4325 30.4339 30.4353 30.4367 30.4381 30.4395 30.4408 30.4421 30.4435 30.4448 30.446  30.4473 30.4486 30.4498 30.4511 30.4523 30.4535 30.4547 30.4559 30.4571 30.4582 30.4594 30.4605 30.4616 30.4627 30.4638 30.4649 30.466  30.467  30.4681 30.4691 30.4701 30.4712 30.4722 30.4732 30.4741 30.4751 30.4761 30.477  30.4779 30.4789 30.4798 30.4807 30.4816 30.4825 30.4834 30.4842 30.4851 30.4859 30.4868 30.4876 30.4884 30.4892 30.49   30.4908 30.4916 30.4923 30.4931 30.4939 30.4946 30.4953 30.4961 30.4968 30.4975 30.4982 30.4989 30.4996 30.5003 30.5009 30.5016 30.5023 30.5029 30.5036 30.5042 30.5048 30.5054 30.506  30.5066 30.5072 30.5078 30.5084 30.509  30.5096 30.5101 30.5107 30.5112 30.5118 30.5123 30.5128 30.5134 30.5139 30.5144 30.5149 30.5154 30.5159 30.5164 30.5169 30.5173 30.5178 30.5183 30.5187 30.5192 30.5197 30.5201 30.5205 30.521  30.5214 30.5218 30.5222 30.5227 30.5231 30.5235 30.5239 30.5243 30.5246 30.525  30.5254 30.5258 30.5262 30.5265 30.5269 30.5272 30.5276 30.5279 30.5283 30.5286 30.529  30.5293 30.5296 30.53   30.5303 30.5306 30.5309 30.5312 30.5315 30.5318 30.5321 30.5324 30.5327 30.533  30.5333 30.5336 30.5338 30.5341 30.5344 30.5346 30.5349 30.5352 30.5354 30.5357 30.5359 30.5362 30.5364 30.5367 30.5369 30.5371 30.5374 30.5376 30.5378 30.538  30.5383 30.5385 30.5387 30.5389 30.5391 30.5393 30.5395 30.5397 30.5399 30.5401 30.5403 30.5405 30.5407 30.5409 30.5411 30.5413 30.5415 30.5416 30.5418 30.542  30.5422 30.5423 30.5425 30.5427 30.5428 30.543  30.5432 30.5433 30.5435 30.5436 30.5438 30.5439 30.5441 30.5442 30.5444 30.5445 30.5447 30.5448 30.5449 30.5451 30.5452 30.5453 30.5455 30.5456 30.5457 30.5459 30.546  30.5461 30.5462 30.5463 30.5465 30.5466 30.5467 30.5468 30.5469 30.547  30.5471 30.5472 30.5474 30.5475 30.5476 30.5477 30.5478 30.5479 30.548  30.5481 30.5482 30.5483 30.5484 30.5485 30.5485 30.5486 30.5487 30.5488 30.5489 30.549  30.5491 30.5492 30.5492 30.5493 30.5494 30.5495 30.5496 30.5496 30.5497 30.5498 30.5499 30.5499 30.55   30.5501 30.5502 30.5502 30.5503 30.5504 30.5504 30.5505 30.522  30.4484 30.3377 30.197  30.0318 29.8469 29.6463 29.4332 29.2103 28.9801 28.7445 28.5051 28.2636 28.021  27.7786 27.5372 27.2978 27.061  26.8276 26.5982 26.3731 26.1529 25.9378 25.7283 25.5246 25.3268 25.1352 24.9498 24.7709 24.5985 24.4327 24.2736 24.1212 23.9755 23.8367 23.7047 23.5797 23.4616 23.3505 23.2464 23.1493 23.0592 22.9761 22.9001 22.831  22.7688 22.7134 22.6648 22.6228 22.5873 22.5581 22.5351 22.5181 22.5068 22.5011 22.5006 22.5051 22.5144 22.5282 22.5461 22.5678 22.5932 22.6218 22.6533 22.6876 22.7242 22.7629 22.8035 22.8455 22.8889 22.9334 22.9787 23.0246 23.0709 23.1174 23.164  23.2106 23.2569 23.3029 23.3484 23.3934 23.4377 23.4814 23.5243 23.5665 23.6078 23.6483 23.6879 23.7267 23.7646 23.8016 23.8378 23.8732 23.9078 23.9416 23.9747 24.007  24.0387 24.0696 24.1    24.1298 24.159  24.1877 24.2159 24.2436 24.2708 24.2977 24.3241 24.3502 24.376  24.4014 24.4265 24.4513 24.4759 24.5001 24.5242 24.548  24.5716 24.5949 24.6181 24.641  24.6637 24.6863 24.7086 24.7308 24.7528 24.7746 24.7962 24.8176 24.8388 24.8599 24.8808 24.9015 24.922  24.9424 24.9626 24.9825 25.0024 25.022  25.0414 25.0607 25.0798 25.0987 25.1174 25.136  25.1544 25.1726 25.1906 25.2084 25.2261 25.2436 25.261  25.2781 25.2951 25.3119 25.3286 25.3451 25.3614 25.3776 25.3936 25.4094 25.4251 25.4406 25.456  25.4712 25.4863 25.5012 25.516  25.5306 25.5451 25.5594 25.5736 25.5877 25.6016 25.6153 25.629  25.6425 25.6559 25.6691 25.6822 25.6952 25.708  25.7207 25.7333 25.7458 25.7582 25.7704 25.7825 25.7945 25.8064 25.8181 25.8298 25.8413 25.8527 25.864  25.8752 25.8862 25.8972 25.9081 25.9188 25.9295 25.94   25.9505 25.9608 25.971  25.9812 25.9912 26.0011 26.011  26.0207 26.0304 26.0399 26.0494 26.0587 26.068  26.0772 26.0863 26.0953 26.1042 26.113  26.1217 26.1304 26.1389 26.1474 26.1558 26.1641 26.1724 26.1805 26.1886 26.1966 26.2045 26.2123 26.2201 26.2278 26.2354 26.2429 26.2504 26.2577 26.265  26.2723 26.2795 26.2865 26.2936 26.3005 26.3074 26.3142 26.321  26.3277 26.3343 26.3409 26.3474 26.3538 26.3601 26.3664 26.3727 26.3789 26.385  26.391  26.397  26.403  26.4089 26.4147 26.4204 26.4261 26.4318 26.4374 26.4429 26.4484 26.4539 26.4592 26.4646 26.4698 26.4751 26.4802 26.4853 26.4904 26.4954 26.5004 26.5053 26.5102 26.515  26.5198 26.5245 26.5292 26.5338 26.5384 26.543  26.5476 26.5527 26.5577 26.5626 26.5672 26.5718 26.5762 26.5805 26.5847 26.5888 26.5928 26.5968 26.6007 26.6045 26.6083 26.612  26.6157 26.6193 26.6229 26.6265 26.63   26.6335 26.637  26.6404 26.6439 26.6472 26.6506 26.6539 26.6572 26.6605 26.6638 26.667  26.6702 26.6734 26.6766 26.6797 26.6828 26.6859 26.689  26.692  26.695  26.698  26.7009 26.7039 26.7068 26.7096 26.7125 26.7153 26.7181 26.7209 26.7236 26.7264 26.7291 26.7317 26.7344 26.737  26.7396 26.7422 26.7447 26.7472 26.7497 26.7522 26.7546 26.757  26.7594 26.7618 26.7642 26.7665 26.7688 26.7711 26.7733 26.7756 26.7778 26.7804 26.7832 26.7859 26.7886 26.7912 26.7937 26.7963 26.7988 26.8012],0.1,5,1,0.1,1.2,110,120,100,9,1,200,8,0.5,4,"""CACC""",BreakRanksNoGui,20240711-12:41:14,20240711-124114,BreakRanksNoGui,omnetpp.ini,"$nCars=9, $platoonSize=8, $nLanes=1, $ploegH=0.5, $controller=1, $headway=0.1, $leaderHeadway=1.2, $leaderSpeed=110, $breakRanksSafetyDistance=5, $minSpeed=100, $maxSpeed=120, $beaconInterval=0.1, $priority=4, $packetSize=200, $sController=""CACC"", $0=2, $1=0",nCars=9/platoonSize=8/nLanes=1/ploegH=0.5/controller=1/headway=0.1/leaderHeadway=1.2/leaderSpeed=110/breakRanksSafetyDistance=5/minSpeed=100/maxSpeed=120/beaconInterval=0.1/priority=4/packetSize=200/sController=CACC/2/0,"nCars=9,platoonSize=8,nLanes=1,ploegH=0.5,controller=1,headway=0.1,leaderHeadway=1.2,leaderSpeed=110,breakRanksSafetyDistance=5,minSpeed=100,maxSpeed=120,beaconInterval=0.1,priority=4,packetSize=200,sController=CACC,2,0-","$nCars=9, $platoonSize=8, $nLanes=1, $ploegH=0.5, $controller=1, $headway=0.1, $leaderHeadway=1.2, $leaderSpeed=110, $breakRanksSafetyDistance=5, $minSpeed=100, $maxSpeed=120, $beaconInterval=0.1, $priority=4, $packetSize=200, $sController=""CACC"", $0=2, $1=0",Highway,287116,5,#5,results,585,5
